country,continent,year,lifeExp,pop,gdpPercap,pop_rel,pop_perc
Indonesia,Asia,2007,70.65,223547000,3540.651564,2.480438063113044,148.0438063113044
Iran,Asia,1957,47.181,19792000,3290.257643,1,0
Iran,Asia,1962,49.325,22874000,4187.329802,1.15571948261924,15.571948261924007
Iran,Asia,1967,52.469,26538000,5906.731805,1.3408447857720291,34.084478577202916
Iran,Asia,1972,55.234,30614000,9613.818607,1.54678658043654,54.678658043653996
Iran,Asia,1977,57.702,35480679,11888.59508,1.7926777991107519,79.26777991107518
Iran,Asia,1982,59.62,43072751,7608.334602,2.1762707659660467,117.62707659660467
Iran,Asia,1987,63.04,51889696,6642.881371,2.6217510105092967,162.17510105092967
Iran,Asia,1992,65.742,60397973,7235.653188,3.05163566087308,205.163566087308
Iran,Asia,1997,68.042,63327987,8263.590301,3.199675980194018,219.9675980194018
Iran,Asia,2002,69.451,66907826,9240.761975,3.3805490097008892,238.0549009700889
Iran,Asia,2007,70.964,69453570,11605.71449,3.5091739086499594,250.91739086499592
Iraq,Asia,1957,48.437,6248643,6229.333562,1,0
Iraq,Asia,1962,51.457,7240260,8341.737815,1.1586931754622565,15.869317546225648
Iraq,Asia,1967,54.459,8519282,8931.459811,1.3633811373125333,36.33811373125333
Iraq,Asia,1972,56.95,10061506,9576.037596,1.6101905645753807,61.01905645753807
Iraq,Asia,1977,60.413,11882916,14688.23507,1.9016794526427578,90.16794526427579
Iraq,Asia,1982,62.038,14173318,14517.90711,2.268223356655197,126.82233566551969
Iraq,Asia,1987,65.044,16543189,11643.57268,2.647485061956652,164.7485061956652
Iraq,Asia,1992,59.461,17861905,3745.640687,2.8585254430441935,185.85254430441935
Iraq,Asia,1997,58.811,20775703,3076.239795,3.3248343680379886,232.48343680379887
Iraq,Asia,2002,57.046,24001816,4390.717312,3.841124544961202,284.1124544961202
Iraq,Asia,2007,59.545,27499638,4471.061906,4.400897602887539,340.08976028875384
Ireland,Europe,1957,68.9,2878220,5599.077872,1,0
Ireland,Europe,1962,70.29,2830000,6631.597314,0.9832465899062615,-1.675341009373854
Ireland,Europe,1967,71.08,2900100,7655.568963,1.0076019206315014,0.7601920631501446
Ireland,Europe,1972,71.28,3024400,9530.772896,1.0507883344567128,5.0788334456712825
Ireland,Europe,1977,72.03,3271900,11150.98113,1.1367789814538152,13.677898145381517
Ireland,Europe,1982,73.1,3480000,12618.32141,1.209080612322894,20.90806123228941
Ireland,Europe,1987,74.36,3539900,13872.86652,1.2298920860809806,22.989208608098053
Ireland,Europe,1992,75.467,3557761,17558.81555,1.2360976575800322,23.60976575800322
Ireland,Europe,1997,76.122,3667233,24521.94713,1.2741322761984837,27.413227619848367
Ireland,Europe,2002,77.783,3879155,34077.04939,1.3477618111193723,34.776181111937234
Ireland,Europe,2007,78.885,4109086,40675.99635,1.427648338209032,42.76483382090319
Israel,Asia,1957,67.84,1944401,5385.278451,1,0
Israel,Asia,1962,69.39,2310904,7105.630706,1.1884914685808123,18.849146858081234
Israel,Asia,1967,70.75,2693585,8393.741404,1.3853032373466172,38.53032373466172
Israel,Asia,1972,71.63,3095893,12786.93223,1.5922091173579935,59.220911735799355
Israel,Asia,1977,73.06,3495918,13306.61921,1.7979408568500017,79.79408568500017
Israel,Asia,1982,74.45,3858421,15367.0292,1.9843751366101952,98.43751366101952
Israel,Asia,1987,75.6,4203148,17122.47986,2.161667269251559,116.16672692515588
Israel,Asia,1992,76.93,4936550,18051.52254,2.5388538681064245,153.88538681064244
Israel,Asia,1997,78.269,5531387,20896.60924,2.8447768747290296,184.47768747290297
Israel,Asia,2002,79.696,6029529,21905.59514,3.1009699130992012,210.09699130992013
Israel,Asia,2007,80.745,6426679,25523.2771,3.30522304812639,230.522304812639
Italy,Europe,1957,67.81,49182000,6248.656232,1,0
Italy,Europe,1962,69.24,50843200,8243.58234,1.0337765849294458,3.3776584929445796
Italy,Europe,1967,71.06,52667100,10022.40131,1.0708612907161157,7.086129071611569
Italy,Europe,1972,72.19,54365564,12269.27378,1.1053955512179252,10.539555121792521
Italy,Europe,1977,73.48,56059245,14255.98475,1.1398325606929365,13.983256069293649
Italy,Europe,1982,74.98,56535636,16537.4835,1.1495188483591559,14.951884835915585
Italy,Europe,1987,76.42,56729703,19207.23482,1.1534647431987313,15.346474319873128
Italy,Europe,1992,77.44,56840847,22013.64486,1.1557245943637917,15.572459436379171
Italy,Europe,1997,78.82,57479469,24675.02446,1.1687094668781262,16.870946687812616
Italy,Europe,2002,80.24,57926999,27968.09817,1.1778089341629052,17.78089341629052
Italy,Europe,2007,80.546,58147733,28569.7197,1.1822970395673214,18.229703956732134
Jamaica,Americas,1957,62.61,1535090,4756.525781,1,0
Jamaica,Americas,1962,65.61,1665128,5246.107524,1.0847103427160623,8.471034271606225
Jamaica,Americas,1967,67.51,1861096,6124.703451,1.2123693073370292,21.23693073370292
Jamaica,Americas,1972,69,1997616,7433.889293,1.301302203779583,30.130220377958295
Jamaica,Americas,1977,70.11,2156814,6650.195573,1.4050081754164252,40.50081754164252
Jamaica,Americas,1982,71.21,2298309,6068.05135,1.4971819241868556,49.71819241868556
Jamaica,Americas,1987,71.77,2326606,6351.237495,1.5156153710857343,51.56153710857343
Jamaica,Americas,1992,71.766,2378618,7404.923685,1.5494974236038277,54.94974236038277
Jamaica,Americas,1997,72.262,2531311,7121.924704,1.6489658586792957,64.89658586792957
Jamaica,Americas,2002,72.047,2664659,6994.774861,1.7358324267632517,73.58324267632517
Jamaica,Americas,2007,72.567,2780132,7320.880262,1.811054726432978,81.10547264329779
Japan,Asia,1957,65.5,91563009,4317.694365,1,0
Japan,Asia,1962,68.73,95831757,6576.649461,1.0466208793990157,4.662087939901571
Japan,Asia,1967,71.43,100825279,9847.788607,1.1011573352728066,10.115733527280657
Japan,Asia,1972,73.42,107188273,14778.78636,1.1706503987871346,17.065039878713463
Japan,Asia,1977,75.38,113872473,16610.37701,1.2436514946772883,24.36514946772883
Japan,Asia,1982,77.11,118454974,19384.10571,1.2936990089524034,29.36990089524034
Japan,Asia,1987,78.67,122091325,22375.94189,1.3334132018313203,33.34132018313203
Japan,Asia,1992,79.36,124329269,26824.89511,1.3578547751745467,35.785477517454666
Japan,Asia,1997,80.69,125956499,28816.58499,1.3756264716027409,37.56264716027409
Japan,Asia,2002,82,127065841,28604.5919,1.3877420847975845,38.77420847975846
Japan,Asia,2007,82.603,127467972,31656.06806,1.392133934785826,39.21339347858259
Jordan,Asia,1957,45.669,746559,1886.080591,1,0
Jordan,Asia,1962,48.126,933559,2348.009158,1.250482547260163,25.048254726016307
Jordan,Asia,1967,51.629,1255058,2741.796252,1.6811236620280514,68.11236620280513
Jordan,Asia,1972,56.528,1613551,2110.856309,2.1613174578298566,116.13174578298566
Jordan,Asia,1977,61.134,1937652,2852.351568,2.59544389659759,159.544389659759
Jordan,Asia,1982,63.739,2347031,4161.415959,3.1437984137891313,214.3798413789131
Jordan,Asia,1987,65.869,2820042,4448.679912,3.7773866499499706,277.73866499499707
Jordan,Asia,1992,68.015,3867409,3431.593647,5.180312607576896,418.0312607576896
Jordan,Asia,1997,69.772,4526235,3645.379572,6.062796108546009,506.2796108546009
Jordan,Asia,2002,71.263,5307470,3844.917194,7.10924387757699,610.924387757699
Jordan,Asia,2007,72.535,6053193,4519.461171,8.108124073248062,710.8124073248061
Kenya,Africa,1957,44.686,7454779,944.4383152,1,0
Kenya,Africa,1962,47.949,8678557,896.9663732,1.1641601984445147,16.41601984445147
Kenya,Africa,1967,50.654,10191512,1056.736457,1.3671112181863474,36.71112181863474
Kenya,Africa,1972,53.559,12044785,1222.359968,1.6157132223503876,61.571322235038764
Kenya,Africa,1977,56.155,14500404,1267.613204,1.9451152073052735,94.51152073052735
Kenya,Africa,1982,58.766,17661452,1348.225791,2.369144947154034,136.91449471540338
Kenya,Africa,1987,59.339,21198082,1361.936856,2.8435560598107603,184.35560598107602
Kenya,Africa,1992,59.285,25020539,1341.921721,3.356308617599529,235.63086175995292
Kenya,Africa,1997,54.407,28263827,1360.485021,3.7913702069504676,279.1370206950468
Kenya,Africa,2002,50.992,31386842,1287.514732,4.210298118830887,321.0298118830887
Kenya,Africa,2007,54.11,35610177,1463.249282,4.776825308972942,377.6825308972942
"Korea, Dem. Rep.",Asia,1957,54.081,9411381,1571.134655,1,0
"Korea, Dem. Rep.",Asia,1962,56.656,10917494,1621.693598,1.1600310305150754,16.003103051507537
"Korea, Dem. Rep.",Asia,1967,59.942,12617009,2143.540609,1.3406118613198212,34.061186131982126
"Korea, Dem. Rep.",Asia,1972,63.983,14781241,3701.621503,1.5705708864618275,57.05708864618275
"Korea, Dem. Rep.",Asia,1977,67.159,16325320,4106.301249,1.7346359689401587,73.46359689401586
"Korea, Dem. Rep.",Asia,1982,69.1,17647518,4106.525293,1.875125234011884,87.5125234011884
"Korea, Dem. Rep.",Asia,1987,70.647,19067554,4106.492315,2.0260102104037654,102.60102104037654
"Korea, Dem. Rep.",Asia,1992,69.978,20711375,3726.063507,2.2006733124501068,120.06733124501068
"Korea, Dem. Rep.",Asia,1997,67.727,21585105,1690.756814,2.293510909822905,129.3510909822905
"Korea, Dem. Rep.",Asia,2002,66.662,22215365,1646.758151,2.360478765018651,136.04787650186512
"Korea, Dem. Rep.",Asia,2007,67.297,23301725,1593.06548,2.4759092209740525,147.59092209740524
"Korea, Rep.",Asia,1957,52.681,22611552,1487.593537,1,0
"Korea, Rep.",Asia,1962,55.292,26420307,1536.344387,1.1684428826468878,16.844288264688778
"Korea, Rep.",Asia,1967,57.716,30131000,2029.228142,1.3325489555073442,33.25489555073442
"Korea, Rep.",Asia,1972,62.612,33505000,3030.87665,1.4817647192019372,48.17647192019372
"Korea, Rep.",Asia,1977,64.766,36436000,4657.22102,1.6113887273195577,61.13887273195577
"Korea, Rep.",Asia,1982,67.123,39326000,5622.942464,1.7391995029797158,73.91995029797158
"Korea, Rep.",Asia,1987,69.81,41622000,8533.088805,1.840740520597613,84.0740520597613
"Korea, Rep.",Asia,1992,72.244,43805450,12104.27872,1.9373039939938665,93.73039939938666
"Korea, Rep.",Asia,1997,74.647,46173816,15993.52796,2.042045411124367,104.20454111243669
"Korea, Rep.",Asia,2002,77.045,47969150,19233.98818,2.1214443838264616,112.14443838264616
"Korea, Rep.",Asia,2007,78.623,49044790,23348.13973,2.1690147584738986,116.90147584738986
Kuwait,Asia,1957,58.033,212846,113523.1329,1,0
Kuwait,Asia,1962,60.47,358266,95458.11176,1.683216973774466,68.3216973774466
Kuwait,Asia,1967,64.624,575003,80894.88326,2.7014977965289457,170.14977965289458
Kuwait,Asia,1972,67.712,841934,109347.867,3.955601702639467,295.5601702639467
Kuwait,Asia,1977,69.343,1140357,59265.47714,5.357662347424899,435.7662347424899
Kuwait,Asia,1982,71.309,1497494,31354.03573,7.035575016678726,603.5575016678725
Kuwait,Asia,1987,74.174,1891487,28118.42998,8.886645743871156,788.6645743871156
Kuwait,Asia,1992,75.19,1418095,34932.91959,6.662540052432275,566.2540052432275
Kuwait,Asia,1997,76.156,1765345,40300.619960000004,8.294001296712176,729.4001296712177
Kuwait,Asia,2002,76.904,2111561,35110.10566,9.920604568561307,892.0604568561307
Kuwait,Asia,2007,77.588,2505559,47306.98978,11.771698786916362,1077.1698786916363
Lebanon,Asia,1957,59.489,1647412,6089.786934,1,0
Lebanon,Asia,1962,62.094,1886848,5714.560611,1.1453406919459128,14.534069194591282
Lebanon,Asia,1967,63.87,2186894,6006.983042,1.327472423413208,32.747242341320806
Lebanon,Asia,1972,65.421,2680018,7486.384341,1.6268049522523813,62.68049522523813
Lebanon,Asia,1977,66.099,3115787,8659.696836,1.8913222678965553,89.13222678965553
Lebanon,Asia,1982,66.983,3086876,7640.519521,1.873772923834475,87.3772923834475
Lebanon,Asia,1987,67.926,3089353,5377.091329,1.8752764942831543,87.52764942831544
Lebanon,Asia,1992,69.292,3219994,6890.806854,1.9545772399375505,95.45772399375505
Lebanon,Asia,1997,70.265,3430388,8754.96385,2.0822890691581706,108.22890691581706
Lebanon,Asia,2002,71.028,3677780,9313.93883,2.2324591541156673,123.24591541156673
Lebanon,Asia,2007,71.993,3921278,10461.05868,2.3802655316338597,138.02655316338596
Lesotho,Africa,1957,45.047,813338,335.9971151,1,0
Lesotho,Africa,1962,47.747,893143,411.8006266,1.0981203386537945,9.812033865379455
Lesotho,Africa,1967,48.492,996380,498.6390265,1.2250503480717734,22.50503480717734
Lesotho,Africa,1972,49.767,1116779,496.5815922,1.373081056092301,37.308105609230104
Lesotho,Africa,1977,52.208,1251524,745.3695408,1.5387501874989242,53.87501874989242
Lesotho,Africa,1982,55.078,1411807,797.2631074,1.7358183190752183,73.58183190752183
Lesotho,Africa,1987,57.18,1599200,773.9932141,1.9662182266167325,96.62182266167325
Lesotho,Africa,1992,59.685,1803195,977.4862725,2.21703031212116,121.70303121211599
Lesotho,Africa,1997,55.558,1982823,1186.147994,2.43788314329344,143.788314329344
Lesotho,Africa,2002,44.593,2046772,1275.184575,2.5165085118364074,151.65085118364075
Lesotho,Africa,2007,42.592,2012649,1569.331442,2.474554244360893,147.45542443608932
Liberia,Africa,1957,39.486,975950,620.9699901,1,0
Liberia,Africa,1962,40.502,1112796,634.1951625,1.1402182488857011,14.021824888570112
Liberia,Africa,1967,41.536,1279406,713.6036483,1.3109339617808289,31.093396178082887
Liberia,Africa,1972,42.614,1482628,803.0054535,1.519163891592807,51.9163891592807
Liberia,Africa,1977,43.764,1703617,640.3224383,1.7455986474716942,74.55986474716943
Liberia,Africa,1982,44.852,1956875,572.1995694,2.005097597212972,100.50975972129721
Liberia,Africa,1987,46.027,2269414,506.1138573,2.3253383882371024,132.53383882371023
Liberia,Africa,1992,40.802,1912974,636.6229191,1.9601147599774578,96.01147599774578
Liberia,Africa,1997,42.221,2200725,609.17395079999994,2.2549567088477893,125.49567088477893
Liberia,Africa,2002,43.753,2814651,531.4823679,2.8840114759977458,188.4011475997746
Liberia,Africa,2007,45.678,3193942,414.5073415,3.2726492135867615,227.26492135867616
Libya,Africa,1957,45.289,1201578,3448.284395,1,0
Libya,Africa,1962,47.808,1441863,6757.030816,1.1999745334884626,19.99745334884626
Libya,Africa,1967,50.227,1759224,18772.75169,1.4640947154491843,46.40947154491843
Libya,Africa,1972,52.773,2183877,21011.49721,1.817507477666868,81.7507477666868
Libya,Africa,1977,57.442,2721783,21951.21176,2.2651737964576584,126.51737964576584
Libya,Africa,1982,62.155,3344074,17364.27538,2.7830685981267966,178.30685981267968
Libya,Africa,1987,66.234,3799845,11770.5898,3.162378971652277,216.2378971652277
Libya,Africa,1992,68.755,4364501,9640.138501,3.6323076820647513,263.23076820647515
Libya,Africa,1997,71.555,4759670,9467.446056,3.961182711401174,296.1182711401174
Libya,Africa,2002,72.737,5368585,9534.677467,4.467945485020532,346.79454850205315
Libya,Africa,2007,73.952,6036914,12057.49928,5.024154902969262,402.41549029692624
Madagascar,Africa,1957,38.865,5181679,1589.20275,1,0
Madagascar,Africa,1962,40.848,5703324,1643.38711,1.1006710373220727,10.067103732207272
Madagascar,Africa,1967,42.881,6334556,1634.047282,1.222491011118211,22.2491011118211
Madagascar,Africa,1972,44.851,7082430,1748.562982,1.366821449186644,36.68214491866439
Madagascar,Africa,1977,46.881,8007166,1544.228586,1.5452840671913486,54.52840671913486
Madagascar,Africa,1982,48.969,9171477,1302.878658,1.7699816989821253,76.99816989821254
Madagascar,Africa,1987,49.35,10568642,1155.441948,2.0396172746324117,103.96172746324117
Madagascar,Africa,1992,52.214,12210395,1040.67619,2.3564553111066897,135.64553111066897
Madagascar,Africa,1997,54.978,14165114,986.2958956,2.733691917233777,173.36919172337767
Madagascar,Africa,2002,57.286,16473477,894.6370822,3.17917744422223,217.917744422223
Madagascar,Africa,2007,59.443,19167654,1044.770126,3.6991203044418612,269.91203044418614
Malawi,Africa,1957,37.207,3221238,416.3698064,1,0
Malawi,Africa,1962,38.41,3628608,427.9010856,1.1264638005636343,12.646380056363427
Malawi,Africa,1967,39.487,4147252,495.5147806,1.2874714628350963,28.74714628350963
Malawi,Africa,1972,41.766,4730997,584.6219709,1.468689056816044,46.8689056816044
Malawi,Africa,1977,43.767,5637246,663.2236766,1.7500246799522419,75.00246799522418
Malawi,Africa,1982,45.642,6502825,632.8039209,2.018734722488683,101.8734722488683
Malawi,Africa,1987,47.457,7824747,635.5173634,2.429111726609459,142.9111726609459
Malawi,Africa,1992,49.42,10014249,563.2000145,3.108819963008011,210.88199630080112
Malawi,Africa,1997,47.495,10419991,692.2758103,3.2347783678200743,223.47783678200744
Malawi,Africa,2002,45.009,11824495,665.4231186,3.67079209918671,267.079209918671
Malawi,Africa,2007,48.303,13327079,759.3499101,4.137253751507961,313.7253751507961
Malaysia,Asia,1957,52.102,7739235,1810.066992,1,0
Malaysia,Asia,1962,55.737,8906385,2036.884944,1.1508094792314745,15.080947923147448
Malaysia,Asia,1967,59.371,10154878,2277.742396,1.3121294288130545,31.21294288130545
Malaysia,Asia,1972,63.01,11441462,2849.09478,1.4783711826814925,47.83711826814925
Malaysia,Asia,1977,65.256,12845381,3827.921571,1.659773995750226,65.9773995750226
Malaysia,Asia,1982,68,14441916,4920.355951,1.8660650568176311,86.60650568176311
Malaysia,Asia,1987,69.5,16331785,5249.802653,2.110258313644695,111.02583136446951
Malaysia,Asia,1992,70.693,18319502,7277.912802,2.3670946805465913,136.70946805465914
Malaysia,Asia,1997,71.938,20476091,10132.90964,2.645751291955859,164.57512919558587
Malaysia,Asia,2002,73.044,22662365,10206.97794,2.9282435537879388,192.82435537879388
Malaysia,Asia,2007,74.241,24821286,12451.6558,3.2072014869686734,220.72014869686734
Mali,Africa,1957,35.307,4241884,490.3821867,1,0
Mali,Africa,1962,36.936,4690372,496.1743428,1.1057284923397246,10.572849233972459
Mali,Africa,1967,38.487,5212416,545.0098873,1.2287973928565703,22.87973928565703
Mali,Africa,1972,39.977,5828158,581.3688761,1.3739550633633546,37.39550633633546
Mali,Africa,1977,41.714,6491649,686.3952693,1.530369288740569,53.03692887405691
Mali,Africa,1982,43.916,6998256,618.0140641,1.6497990044046467,64.97990044046466
Mali,Africa,1987,46.364,7634008,684.1715576,1.799673918475847,79.96739184758471
Mali,Africa,1992,48.388,8416215,739.014375,1.9840747648922035,98.40747648922034
Mali,Africa,1997,49.903,9384984,790.2579846,2.2124565405371763,121.24565405371763
Mali,Africa,2002,51.818,10580176,951.4097518,2.4942162491949333,149.42162491949333
Mali,Africa,2007,54.467,12031795,1042.581557,2.8364271630247315,183.64271630247316
Mauritania,Africa,1957,42.338,1076852,846.1202613,1,0
Mauritania,Africa,1962,44.248,1146757,1055.896036,1.0649160701749172,6.491607017491718
Mauritania,Africa,1967,46.289,1230542,1421.145193,1.1427215624802665,14.272156248026647
Mauritania,Africa,1972,48.437,1332786,1586.851781,1.2376686861332848,23.766868613328484
Mauritania,Africa,1977,50.852,1456688,1497.492223,1.3527281371999123,35.27281371999123
Mauritania,Africa,1982,53.599,1622136,1481.150189,1.506368563182313,50.636856318231295
Mauritania,Africa,1987,56.145,1841240,1421.603576,1.709835706299473,70.9835706299473
Mauritania,Africa,1992,58.333,2119465,1361.369784,1.9682045443570704,96.82045443570703
Mauritania,Africa,1997,60.43,2444741,1483.136136,2.2702664804448522,127.02664804448523
Mauritania,Africa,2002,62.247,2828858,1579.019543,2.6269700943119387,162.69700943119386
Mauritania,Africa,2007,64.164,3270065,1803.151496,3.0366893500685332,203.66893500685333
Mauritius,Africa,1957,58.089,609816,2034.037981,1,0
Mauritius,Africa,1962,60.246,701016,2529.067487,1.1495533078830336,14.955330788303357
Mauritius,Africa,1967,61.557,789309,2475.387562,1.2943396040772954,29.433960407729543
Mauritius,Africa,1972,62.944,851334,2575.484158,1.3960506119878784,39.60506119878784
Mauritius,Africa,1977,64.93,913025,3710.982963,1.4972139137051177,49.72139137051177
Mauritius,Africa,1982,66.711,992040,3688.037739,1.6267857845645244,62.67857845645244
Mauritius,Africa,1987,68.74,1042663,4783.586903,1.7097993493119237,70.97993493119236
Mauritius,Africa,1992,69.745,1096202,6058.253846,1.7975946842982145,79.75946842982144
Mauritius,Africa,1997,70.736,1149818,7425.705295,1.8855162868799769,88.55162868799769
Mauritius,Africa,2002,71.954,1200206,9021.815894,1.968144489485353,96.8144489485353
Mauritius,Africa,2007,72.801,1250882,10956.99112,2.05124496569457,105.12449656945702
Mexico,Americas,1957,55.19,35015548,4131.546641,1,0
Mexico,Americas,1962,58.299,41121485,4581.609385,1.1743778792209678,17.43778792209678
Mexico,Americas,1967,60.11,47995559,5754.733883,1.3706927848166193,37.069278481661925
Mexico,Americas,1972,62.361,55984294,6809.40669,1.598841006286693,59.88410062866929
Mexico,Americas,1977,65.032,63759976,7674.929108,1.820904702105476,82.09047021054761
Mexico,Americas,1982,67.405,71640904,9611.147541,2.0459740912808217,104.59740912808218
Mexico,Americas,1987,69.498,80122492,8688.156003,2.2881975744032337,128.81975744032337
Mexico,Americas,1992,71.455,88111030,9472.384295,2.5163401698011407,151.63401698011407
Mexico,Americas,1997,73.67,95895146,9767.29753,2.738644730049634,173.8644730049634
Mexico,Americas,2002,74.902,102479927,10742.44053,2.92669779150679,192.66977915067903
Mexico,Americas,2007,76.195,108700891,11977.57496,3.1043606971394535,210.43606971394536
Mongolia,Asia,1957,45.248,882134,912.6626085,1,0
Mongolia,Asia,1962,48.251,1010280,1056.353958,1.145268179210868,14.52681792108681
Mongolia,Asia,1967,51.253,1149500,1226.04113,1.3030900067336708,30.30900067336708
Mongolia,Asia,1972,53.754,1320500,1421.741975,1.4969381069089276,49.69381069089276
Mongolia,Asia,1977,55.491,1528000,1647.511665,1.7321631407473241,73.21631407473241
Mongolia,Asia,1982,57.489,1756032,2000.603139,1.9906635499822023,99.06635499822023
Mongolia,Asia,1987,60.222,2015133,2338.008304,2.284384231874069,128.4384231874069
Mongolia,Asia,1992,61.271,2312802,1785.402016,2.621826162465113,162.1826162465113
Mongolia,Asia,1997,63.625,2494803,1902.2521,2.828145157084978,182.8145157084978
Mongolia,Asia,2002,65.033,2674234,2140.739323,3.03155076212911,203.15507621291098
Mongolia,Asia,2007,66.803,2874127,3095.772271,3.2581523895462596,225.81523895462595
Montenegro,Europe,1957,61.448,442829,3682.259903,1,0
Montenegro,Europe,1962,63.728,474528,4649.593785,1.0715829360769056,7.158293607690558
Montenegro,Europe,1967,67.178,501035,5907.850937,1.13144125610563,13.144125610562995
Montenegro,Europe,1972,70.636,527678,7778.414017,1.1916066924252928,19.16066924252928
Montenegro,Europe,1977,73.066,560073,9595.929905,1.2647613412852365,26.476134128523654
Montenegro,Europe,1982,74.101,562548,11222.58762,1.2703504061387128,27.035040613871274
Montenegro,Europe,1987,74.865,569473,11732.51017,1.285988496688338,28.598849668833793
Montenegro,Europe,1992,75.435,621621,7003.339037,1.4037495285990755,40.37495285990755
Montenegro,Europe,1997,75.445,692651,6465.613349,1.5641500443737877,56.41500443737877
Montenegro,Europe,2002,73.981,720230,6557.194282,1.6264291634016743,62.64291634016743
Montenegro,Europe,2007,74.543,684736,9253.896111,1.5462763278827718,54.62763278827718
Morocco,Africa,1957,45.423,11406350,1642.002314,1,0
Morocco,Africa,1962,47.924,13056604,1566.353493,1.1446785343251784,14.467853432517842
Morocco,Africa,1967,50.335,14770296,1711.04477,1.2949187075620159,29.49187075620159
Morocco,Africa,1972,52.862,16660670,1930.194975,1.460648673765052,46.06486737650519
Morocco,Africa,1977,55.73,18396941,2370.619976,1.612868358414392,61.28683584143919
Morocco,Africa,1982,59.65,20198730,2702.620356,1.7708320365410495,77.08320365410495
Morocco,Africa,1987,62.677,22987397,2755.046991,2.0153157670946444,101.53157670946445
Morocco,Africa,1992,65.393,25798239,2948.047252,2.261743590193182,126.17435901931819
Morocco,Africa,1997,67.66,28529501,2982.101858,2.501194597745992,150.11945977459922
Morocco,Africa,2002,69.615,31167783,3258.495584,2.7324940055320064,173.24940055320064
Morocco,Africa,2007,71.164,33757175,3820.17523,2.9595072043204005,195.95072043204004
Mozambique,Africa,1957,33.779,7038035,495.5868333,1,0
Mozambique,Africa,1962,36.161,7788944,556.6863539,1.1066929903019807,10.669299030198065
Mozambique,Africa,1967,38.113,8680909,566.6691539,1.2334279383379025,23.342793833790253
Mozambique,Africa,1972,40.328,9809596,724.9178037,1.393797558551499,39.3797558551499
Mozambique,Africa,1977,42.495,11127868,502.3197334,1.5811043849597224,58.11043849597224
Mozambique,Africa,1982,42.795,12587223,462.2114149,1.7884570053999447,78.84570053999447
Mozambique,Africa,1987,42.861,12891952,389.8761846,1.8317544598740985,83.17544598740984
Mozambique,Africa,1992,44.284,13160731,410.8968239,1.8699439545270804,86.99439545270803
Mozambique,Africa,1997,46.344,16603334,472.3460771,2.359086591640991,135.90865916409908
Mozambique,Africa,2002,44.026,18473780,633.6179466,2.6248491233703724,162.48491233703723
Mozambique,Africa,2007,42.082,19951656,823.6856205,2.8348333021930125,183.48333021930125
Myanmar,Asia,1957,41.905,21731844,350,1,0
Myanmar,Asia,1962,45.108,23634436,388,1.0875485761815702,8.754857618157018
Myanmar,Asia,1967,49.379,25870271,349,1.1904314700584082,19.043147005840822
Myanmar,Asia,1972,53.07,28466390,357,1.3098929846910368,30.989298469103677
Myanmar,Asia,1977,56.059,31528087,371,1.4507782680567742,45.077826805677425
Myanmar,Asia,1982,58.056,34680442,424,1.595835217664916,59.5835217664916
Myanmar,Asia,1987,58.339,38028578,385,1.7499011128554025,74.99011128554025
Myanmar,Asia,1992,59.32,40546538,347,1.8657661080210222,86.57661080210221
Myanmar,Asia,1997,60.328,43247867,415,1.9900689053354148,99.00689053354148
Myanmar,Asia,2002,59.908,45598081,611,2.098214997309938,109.82149973099382
Myanmar,Asia,2007,62.069,47761980,944,2.1977877256987486,119.77877256987486
Namibia,Africa,1957,45.226,548080,2621.448058,1,0
Namibia,Africa,1962,48.386,621392,3173.215595,1.1337614946723107,13.37614946723107
Namibia,Africa,1967,51.159,706640,3793.694753,1.2893008319953292,28.93008319953292
Namibia,Africa,1972,53.867,821782,3746.080948,1.4993833017077798,49.93833017077798
Namibia,Africa,1977,56.437,977026,3876.485958,1.7826339220551743,78.26339220551743
Namibia,Africa,1982,58.968,1099010,4191.100511,2.0051999708071815,100.51999708071816
Namibia,Africa,1987,60.835,1278184,3693.731337,2.332112100423296,133.21121004232958
Namibia,Africa,1992,61.999,1554253,3804.537999,2.835814114727777,183.58141147277772
Namibia,Africa,1997,58.909,1774766,3899.52426,3.238151364764268,223.8151364764268
Namibia,Africa,2002,51.479,1972153,4072.324751,3.5982940446650122,259.8294044665012
Namibia,Africa,2007,52.906,2055080,4811.060429,3.7495985987447087,274.95985987447085
Nepal,Asia,1957,37.686,9682338,597.9363558,1,0
Nepal,Asia,1962,39.393,10332057,652.3968593,1.0671035239629105,6.710352396291053
Nepal,Asia,1967,41.472,11261690,676.4422254,1.1631168009214303,16.311680092143032
Nepal,Asia,1972,43.971,12412593,674.7881296,1.2819830293055252,28.198302930552522
Nepal,Asia,1977,46.748,13933198,694.1124398,1.4390323907304208,43.90323907304208
Nepal,Asia,1982,49.594,15796314,718.3730947,1.6314565758807429,63.145657588074286
Nepal,Asia,1987,52.537,17917180,775.6324501,1.8505013974930435,85.05013974930435
Nepal,Asia,1992,55.727,20326209,897.7403604,2.0993079357485764,109.93079357485765
Nepal,Asia,1997,59.426,23001113,1010.892138,2.375574267289574,137.55742672895738
Nepal,Asia,2002,61.34,25873917,1057.206311,2.672279877029701,167.2279877029701
Nepal,Asia,2007,63.785,28901790,1091.359778,2.9850011433188968,198.50011433188968
Netherlands,Europe,1957,72.99,11026383,11276.19344,1,0
Netherlands,Europe,1962,73.23,11805689,12790.84956,1.070676485661708,7.067648566170792
